,,AgedHSC,AgedMPPa,AgedMPPb,AgedMPPc,CLP,CMP,GMP,HSC,MEP,MPPa,MPPb,MPPc
Q61264,Acta1,0.0,0.0,0.0,0.0,117.07943739269811,292.9294744924508,423.0943728764702,390.5541343717903,104.71680056221355,434.86220211277436,847.2139468659387,231.35582729043506
Q61287,Hbat1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.107063943558025,0.0,0.0,0.0,0.0
Q61292,Lamb2,0.0,0.0,0.0,0.0,0.0,0.0,174.41591623579288,0.0,0.0,0.0,0.0,0.0
Q61301,Ctnna2,35.468118508698986,34.932845286744424,0.0,0.0,0.0,0.0,76.01368345112766,0.0,41.86694063613128,0.0,11.253456076046195,6.79900780825329
Q61334,Bcap29,50.6171261773294,326.0023355593879,428.2972385495466,119.23599422882101,274.0992537957015,59.463651498296315,77.69776725512139,0.0,146.68066856034397,145.50146327666312,113.12782988345334,89.4477631610191
Q61344,Tpm2,31.190008756697235,22.177093094945416,22.45664555627196,65.97401976628366,81.21846053616329,43.27379911377371,43.241026723324374,52.95098564545262,0.0,54.6238323201926,33.15742370904266,28.971617871539838
Q61411,Hras,35.50568562202091,28.829565840653448,28.805261435022846,0.0,0.0,29.861502791404273,14.151628987285001,72.10649152260862,30.15969773358002,35.653684291411594,31.76677496925363,23.270744732774922
Q61425,Hadh,184.97324047802135,155.53694285026475,135.3307649202804,146.05919801153695,103.90763217986886,144.7723835179029,109.5089492692769,148.9968937583541,94.69896260022502,209.4404054049821,149.72200688518066,208.2622439049838
Q61456,Ccna1,0.0,66.64278021818254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q61510,Trim25,88.20447776516623,103.90323642574522,93.92261078142904,76.49968187539227,94.72496782426839,101.25701548493687,119.44330817842038,155.34593470988347,138.71982546057404,123.68660349444635,108.99333228222758,120.26290816764323
Q61542,Stard3,0.0,0.0,0.0,0.0,0.0,0.0,17.625284961117295,0.0,0.0,0.0,0.0,6.047675348143415
Q61553,Fscn1,32.35779403738554,0.0,0.0,0.0,0.0,0.0,0.0,140.78903850405666,0.0,74.46814232425129,31.933863946885534,51.16778391544344
Q61600,Hbb-bh1,31.035860727848537,18.28216924265853,26.175084362116902,0.0,49.80181511773898,15.144901441932019,0.0,100.59901155953577,23.811254047673817,43.79549194670573,7.6620361895908085,15.566604922833989
Q61655,Ddx19a,138.9217797429136,195.21330810594523,245.0589604942758,259.6802938883396,257.14402862427283,228.20555701225663,174.39466745799072,101.22057512034235,253.43381028625228,204.18074220099092,133.01062250145546,223.4943224306981
Q61696,Hspa1a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.2772007139266,0.0,0.0,46.79828655473684,0.0
Q61699,Hsph1,458.68400481392354,497.5105027813231,618.3789437532058,548.0500394851716,899.348087373344,570.9636284777589,677.9426958934771,304.2938634721586,853.5606640654964,505.84925332961865,500.8938433612695,387.9128850297483
Q61710,Cntrl,0.0,0.0,0.0,0.0,0.0,78.04486685722169,115.46588172122502,0.0,0.0,0.0,211.83964645643348,154.68144570194622
Q61712,Dnajc1,15.624541669621845,34.595338565668314,35.69256420100014,33.87098375873719,40.71129127232509,24.04439897932977,26.582908425446977,0.0,4.763477046654081,66.80995590934319,1.6935776691929076,6.153212792525928
Q61733,Mrps31,71.71935247800502,21.49555522550638,103.12786513533246,49.864194523532255,37.586664726249865,32.845759896291845,21.10867822624571,7.09886333775554,74.55605428907367,48.06497965797303,27.540738380761308,64.55012404427376
Q61771,Kif3b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.19179092436561,289.1878177575788
Q61781,Krt14,201.1743799294493,146.00841197821916,140.8414849381551,88.49180216077221,367.1813830823479,189.17424114505192,75.10529385920564,536.6205099497826,316.7811392879559,188.537302073105,180.64601182112514,65.18709238969862
Q61782,Unm2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.71218038294697,0.0,0.0,52.968131699095494,0.0
Q61792,Lasp1,301.74722193629754,334.96615387407553,333.9359536023295,364.59530050654405,401.88077330945214,246.79695980458354,100.08658028115971,281.6255186805323,152.03738977967595,343.09657322803355,312.29546680904804,233.89264438096754
Q61796,Ldhc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1511924096603,31.20324956741449,0.0
Q61818,Rai1,100.86074095338408,79.64171446448182,207.4393793221471,91.31807941825242,90.37516950572987,78.85970781012146,42.97818834513633,117.26107724483798,121.01637934174487,79.79997608635541,110.36376066073753,118.74824018714835
Q61846,Melk,0.0,0.0,0.0,0.0,0.0,0.0,17.263207368237023,0.0,0.0,0.0,0.0,0.0
Q61910,Pea15,41.494460897001964,19.164838023563693,56.20221820468747,0.0,0.0,17.065068894368334,0.0,62.14009691757582,0.0,55.05774121790706,47.87715263022834,93.56762018747045
Q61935,Myl3,0.0,0.0,0.0,56.078325263815316,0.0,0.0,0.0,0.0,0.0,0.0,233.32867780348985,0.0
Q62006,Med12,0.0,76.59100937435923,111.3269433027236,0.0,82.12424818005438,98.89010843082129,107.4984887556222,0.0,145.68453522654843,0.0,128.1697536328558,91.3225579985406
Q62009,Postn,149.40951896483836,131.3131953021301,194.08767225871816,197.78610169273045,163.77056207044157,126.22266310474471,0.0,667.8156069475408,54.726970030141466,252.2942877911642,179.73421666222367,104.70371089129438
Q62081,Myl10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.87591391652526
Q62083,Pick1,7.134638799120818,0.0,0.0,0.0,0.0,0.0,0.0,16.51008851814905,0.0,13.034938007478836,15.824120024061285,0.0
Q62086,Pon2,61.26793328465842,39.11664784199798,42.35678514290596,29.862500503429608,35.94384762941826,28.962395878065195,54.73798917672495,62.682408833866404,52.80300363446077,56.76760496268644,40.252886396389655,45.02702808885577
Q62087,Pon3,47.01495107835018,52.9132296697082,63.61138695638897,42.70387629831014,0.0,36.17414845747909,45.64080286190545,52.87933883708504,43.20779121385975,32.521363677350664,44.620764509654,52.15316431761496
Q62137,Jak3,62.04563799074842,28.877728344751485,86.70996245530958,52.28394713846166,0.0,0.0,0.0,0.0,0.0,29.680590757153418,39.50322478213431,68.56358021051356
Q62145,Rabac1,0.0,12.908337683341106,4.680528273810444,6.030314656752207,0.0,16.164755393702514,21.739545205842596,0.0,2.4499763482076027,0.0,0.0,11.743701857274846
Q62165,Dag1,0.0,86.59796579594882,0.0,16.450642725763764,0.0,76.48240643808194,0.0,51.51858057605197,0.0,0.0,0.0,91.36568592340826
Q62218,Spr,732.728668234093,544.5666213194738,519.423127577058,443.82111107723046,257.0747734065148,270.80792640313956,225.85120493768326,713.0412685807835,326.6287992848457,423.1698797371901,487.3022160942826,296.1564784743664
Q62240,Kdm5d,140.74039136288724,266.81112275277195,67.36670558640718,334.35718609366177,0.0,39.068574961998856,0.0,0.0,237.07330451811623,0.0,0.0,0.0
Q62241,Snrpc,70.93524184145977,106.83745080806868,122.44287615985395,130.54735584444512,57.060104238777505,81.22040446737732,77.42008472893482,78.97011677446463,91.94075600199824,78.86822254776193,135.73624051567995,84.88838903448064
Q62245,Sos1,45.79049866509516,93.86021676113758,48.00685577990625,0.0,0.0,54.40625428818971,0.0,0.0,128.71954669164197,0.0,36.340780797888506,73.23981279460737
Q62363,Tubb2a,241.5201995868305,234.3785651827763,395.3255240518732,186.3456125379576,154.395329790653,197.9921042426488,235.6786618847956,153.12975401562352,179.68496050597244,152.48689703972812,185.40897075283738,259.4224507895566
Q62371,Tkt,1649.7493103666131,1964.5378851013324,1945.3954651009951,1897.9024867527278,1653.200282374524,1823.5311415476124,2034.5834581227205,1449.867543557902,1462.5273794095556,1648.699261119676,1991.1790025222526,1711.0982806449754
Q62383,Supt6,220.82738169861966,267.7105957730026,282.92488060955304,223.27300874980276,253.1256016508379,378.642306444908,300.41851364001394,433.1084942426391,431.67683707897504,206.48644884044796,405.6862811803846,382.2110990700845
Q62392,Phlda1,0.0,0.0,0.0,0.0,0.0,0.0,11.418758816457215,0.0,0.0,0.0,0.0,0.0
Q62418,Dbnl,378.3813082817481,366.89113512556776,369.5550682635858,319.2977746443307,321.10413425127524,250.85899326762245,215.21080208802414,247.41038976181426,203.2367397592886,207.56331119111138,284.1455838597241,247.3339606843534
Q62422,Ostf1,214.24604785061965,195.5460972548236,242.51379171726623,206.00347559970552,250.6141781655292,154.72385583568172,195.44165007707014,244.48661702602894,112.33796671898723,190.5946066182436,268.61257147316394,193.22587438819292
Q62425,Ndufa4,281.08374104609794,232.47054074024464,203.3587966099422,315.36680924785617,300.4158606234541,188.1854054163022,121.70378300293503,119.78092737797888,296.2781118904587,183.78103565730396,102.17096851317596,100.58091746857772
Q62426,Cstb,150.43559632655808,111.9574569467798,129.8745570985768,152.38632264154103,122.33880405070124,94.98777140620062,89.24561566129103,255.75337430135593,95.14648670358328,184.7990079985339,140.77204817878481,85.12958915024825
Q62431,Arid3a,0.0,0.0,0.0,0.0,0.0,65.87167902338811,27.77905430976033,0.0,0.0,0.0,0.0,0.0
Q62479,Cr1l,78.36849165172171,64.45761529509498,84.92743426225768,67.93510572761944,32.072743628757635,33.45647983118089,30.523091958930657,109.5487913239898,55.13453544355229,102.88920267642752,91.41264655733511,69.51908411710468
Q62481,Vps72,0.0,0.0,73.04799972421048,0.0,0.0,23.18952370724876,0.0,12.35544871474899,13.55724987800495,75.47769011893445,78.36064658791189,64.73790644528778
Q62511,Zfp91,20.857721638268046,30.40593434632844,54.15657692083153,80.03499982574533,64.75853243252291,25.51262230158183,19.03135813475448,0.0,18.587419476511677,0.0,29.171952682347264,13.398397654330783
Q63810,Ppp3r1,93.88499358556214,41.51930278081053,38.48530742119123,46.7667597237809,88.85549696515974,123.22977800164996,91.18391586912716,176.45982154509227,138.41857728585748,131.5995179557947,99.49979368615134,40.98846135392075
Q63829,Commd3,96.21820677276918,32.77756669659451,95.25139717761185,65.52810569209991,129.8026505373213,80.65760704924796,105.6337284183095,98.89638165000497,97.53411523946545,112.23012825199946,108.39505179583128,111.54216000503457
Q63918,Cavin2,174.55186795032984,159.96364316609692,0.0,0.0,0.0,34.86581827605449,0.0,30.031400490002188,49.19617906513897,0.0,0.0,0.0
Q63932,Map2k2,97.34811986433812,50.99608371928547,64.8179420366956,52.87557455756644,65.57583366078927,52.32345362947815,81.51303236852812,25.588107846560465,78.6230767990778,82.82559158926067,56.27002088154296,94.89054674928738
Q63961,Eng,28.18228855656413,14.962336191162379,7.981487723591689,0.0,0.0,0.0,0.0,22.19729444003322,123.96173714946269,12.109293579609409,30.24388687357819,0.0
Q640M1,Utp14a,89.41205359175312,108.08520505042357,122.31146071773638,112.46550315684935,103.36957657081712,184.50572687429636,162.40380286946095,214.264763778075,346.8923967352264,78.37640364784141,57.6895426326759,126.80764939773545
Q640N3,Arhgap30,89.64811006627745,122.24640745153415,159.5451717975778,85.8152637246996,142.54142949595365,95.70884974138441,55.66505550324435,0.0,0.0,82.72637239616992,134.29784059273513,206.91243818376614
Q64131,Runx3,0.0,160.4657526968899,59.57252160468446,0.0,0.0,39.355365110690435,26.731737885715674,0.0,0.0,66.59069394187563,30.313842620451414,52.54908525432055
Q64152,Btf3,265.31404847967957,317.5516652600297,343.9834308085913,285.2296977788526,413.6204380098738,282.1727143129698,297.9546696701447,142.02215563114345,439.89674611254134,245.7883074876949,282.2571408132552,245.97225817038859
Q641K9,Ep400,86.56435330181696,137.0929477851979,132.36410579174031,116.69810671086925,156.92493670646732,191.29451047614575,128.148423781825,0.0,127.95492326924325,87.10696636084525,112.98572152377521,143.0552290488818
Q64267,Xpa,0.0,9.587186976787642,0.0,0.0,0.0,11.924633582249799,44.79536032204066,0.0,0.0,0.0,23.52312193826091,31.795120908919955
Q64339,Isg15,67.01946116719002,64.4115649127802,112.72303511811317,52.41321730575721,0.0,8.884224525670119,0.0,67.99060102715288,14.274926298833938,75.1372876986147,70.1145637424129,102.25453012531516
Q64374,Rgn,29.44586545792139,0.0,0.0,0.0,0.0,0.0,0.0,169.57364380932503,0.0,7.091480936815481,0.0,0.0
Q64430,Atp7a,28.277658173729947,7.414246212297594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q64442,Sord,675.7846408566954,557.9013329898611,263.20322372520224,212.16495911451238,98.96156511100271,154.95579705368104,133.2855621118505,429.72708824353447,266.51788263955245,377.7352652903514,223.65528440445675,154.58602874337
Q64446,Atp7b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.117573493131786,0.0,0.0,0.0
Q64475,Hist1h2bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.864846558084462
Q64478,Hist1h2bh,3004.513556038205,0.0,0.0,2864.2093689713133,0.0,0.0,0.0,0.0,7842.432928352692,0.0,3591.27928339662,0.0
Q64511,Top2b,765.7327744951968,859.2439989362514,671.5471468884537,849.1419860886455,590.1995780888222,816.7996475414834,598.1712293785065,454.7035258611879,582.1770519033158,591.9956342096195,545.9172440768514,671.7023871874873
Q64521,Gpd2,466.12389788781786,395.22869694597557,267.0193720130343,309.58315470605345,171.8834093752725,215.4473849739367,253.77113711721242,299.26009458990484,150.99264664181015,334.1782269503589,318.8609223712559,270.38759900032375
Q64524,Hist2h2be,0.0,0.0,0.0,0.0,26.000575417669175,64.98658548250933,0.0,40.966650013599434,44.13352286946611,0.0,0.0,0.0
Q64697,Ptprcap,20.51144555498765,7.309358462284418,35.90530091085184,0.0,0.0,26.04655455003803,0.0,0.0,0.0,112.12806250759317,29.253387911581868,28.00922221173752
Q64704,Stx3,0.0,0.0,0.0,0.0,0.0,41.29884722209589,55.36559924911289,0.0,0.0,0.0,0.0,14.644671052002087
Q64707,Sp2,17.931359233703827,33.44093437676588,25.349880526959826,44.67085032348723,33.58636627196223,50.52116230002588,21.71119574070559,0.0,26.968518644026403,0.0,17.066992391192315,15.292134155450954
Q64GA5,Pla2g4c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.990745443715443,0.0,0.0,0.0
Q66JS6,Eif3j2,124.07445706311356,81.51290014480547,156.7871478825828,149.38755914128836,293.6056811350881,246.65041114319146,227.90422364897586,174.61307071914945,203.76786881488675,111.92891362985917,203.20313610523587,112.46199005559069
Q66JU1,Eif3c,417.7447125752685,446.311260141494,412.42855826715,490.60614128828047,619.8087943465288,479.13659104777116,645.6320246098081,151.1547897376208,601.4146050060858,566.4140813732948,442.6550126530016,484.55339209165487
Q66JU9,Tnrc6b,86.8814816792328,119.31347559184597,0.0,106.73753273356466,94.36830113379905,71.8891735675198,85.06887328203369,0.0,113.01145567164889,503.6314689475929,145.4668047056661,140.13621069450738
Q66JV4,Rbm12b2,0.0,3.676366148013454,0.0,0.0,0.0,106.45851161353386,86.46792971411405,0.0,0.0,0.0,55.27268110342691,184.90623301260283
Q66JX2,Araf,0.0,30.928210767159456,0.0,16.96601306783444,0.0,84.75253220390914,63.27883252459145,0.0,0.0,36.858187549219394,34.13722678324177,39.32952390718707
Q66JX5,Fgfr1op,32.61553867785147,70.20343620600906,113.16704892211278,118.84717226054795,133.15557579482592,152.37377489434232,87.84880679992905,0.0,167.41779432197697,48.94434579485218,33.67131616320628,72.88404254853118
Q66L45,Spout1,44.5344834078044,40.614833368143884,0.0,46.25092429609156,7.409975349042104,28.87211653198088,69.28797731583728,0.0,80.263032619396,0.0,89.8826042806494,0.0
Q66T02,Plekhg5,0.0,0.0,56.00408643874314,0.0,0.0,121.30505293032887,0.0,0.0,0.0,0.0,0.0,308.4836498235946
Q673H1,Tusc1,40.92861099441579,28.886961807506403,17.749126343455224,22.744875703433063,14.426536745429225,18.82522671091163,20.0183948589333,47.36550609195227,30.769544398534357,27.505409306783598,14.95403576140221,24.270708939486244
Q679P5,Dot1l,0.0,0.0,0.0,0.0,0.0,0.0,23.582411018269006,0.0,30.14090839283451,0.0,0.0,0.0
Q67FY2,Bcl9l,70.42932396778764,0.0,0.0,0.0,16.175791260524342,0.0,0.0,0.0,0.0,0.0,29.693607567893853,79.88547785146075
Q684I8,Idh3g,82.78923369916713,91.49453612407295,67.3135413724709,67.84590589741492,55.9283890394396,132.36354758439379,121.232209613052,63.20744944641869,67.55786226748963,55.22247498170798,64.28263595883317,121.4465985201737
Q684Q6,Mpp1,248.30635999670875,218.93685552238546,171.90046823697588,163.32014338941548,145.87240692186242,144.26835416278388,143.00981131956397,107.63923636351481,133.10019912691737,136.99620593662905,154.9044352973373,200.06412723783754
Q68ED3,Tent4b,71.44623618508419,73.20031135713519,87.08465558281964,85.28022712298834,83.36702222962289,89.43025612420611,84.59890276609578,0.0,88.24056046607326,0.0,112.1412176740732,76.98624144646607
Q68ED7,Crtc1,17.529434131107863,50.537711848118256,0.0,19.898393085418345,0.0,14.507791313335943,22.632852890911728,10.042158638775863,0.0,19.9649696337913,15.395526117284852,22.868277010215703
Q68EF1,Scarf1,18.613165933759156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.3755408379393,0.0,0.0
Q68FE1,Fam168a,19.82294113754114,0.0,19.060763383573534,11.430304091395543,0.0,12.761086780334228,0.0,0.0,0.0,0.0,3.30571863984141,14.110088092979327
Q68FE6,Ripor1,79.82057042692595,56.749915298789425,70.62542544415858,85.7372803669915,86.65757196490516,161.71331177346693,112.08822405883456,65.74100531384136,116.67584985276049,107.0906181036375,116.14214498644706,75.36932365841832
Q68FF6,Git1,102.98671423053872,75.15621231302288,118.87489765138233,101.84447341838165,132.23280267523378,99.02834391045839,90.41417858226414,38.65161812850678,103.77546487619212,169.0357367311642,142.8393860818086,170.87052216481624
Q68FG0,Zc4h2,0.0,0.0,0.0,0.0,0.0,57.84071625859655,0.0,0.0,0.0,30.460121841859287,61.18224957372202,46.02400731081619
Q68FG3,Spty2d1,60.66619622035086,54.01859871115883,0.0,0.0,0.0,17.32312635416204,59.44245380661266,0.0,56.233346726771366,0.0,0.0,0.0
Q69Z66,Mysm1,0.0,64.06687019483569,0.0,0.0,0.0,0.0,34.273819141543306,0.0,0.0,0.0,0.0,34.69395971882459
Q69Z91,Acss1,60.988833321506206,168.74631069199495,176.0356442366872,0.0,245.70131739755834,127.75540758114886,49.98158014613345,128.64245517074937,234.65831397236784,53.17715978783287,53.429817203894004,108.53734576727284
Q69Z99,Znf512,183.38275264646222,173.6732691184976,123.88980163510516,141.05312436582983,117.53472345601874,118.14579450942541,38.36152508174046,160.34138069234322,91.69329249864184,179.95944045683237,138.08061884231856,163.7208670702898
Q69ZB8,Zcchc2,0.0,0.0,0.0,0.0,0.0,0.0,57.416895961873955,0.0,0.0,0.0,0.0,0.0
Q69ZI2,Zbtb2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.36599896057634,15.865765787922607
Q69ZR2,Hectd1,158.04930205499565,145.02409604300038,73.10246745871713,95.9887183839488,102.29263374264318,107.54123798954276,254.08352999282047,0.0,175.24998859160306,114.56723608589141,101.21635207348974,99.61337133730265
Q69ZR9,Fam208a,100.24637771210256,87.22815655930084,89.9700045407976,121.51835548573705,60.882424752095,131.46116666062866,132.73757866521353,0.0,195.3834902253607,119.00486010728578,130.8669656462189,93.77585286715045
Q6A009,Ltn1,33.68701102169215,9.161009136110893,0.0,0.0,0.0,41.222654782656754,45.86620083588254,0.0,44.149898543593366,0.0,22.968562244457743,119.85060540118302
Q6A028,Swap70,127.16512190988215,106.3966049961876,138.54960424446313,130.80479025394703,164.3829321525996,173.5932666485897,240.0886499629927,75.60744423415743,116.49540191620592,213.3705234776942,142.8502188657698,209.18403774887614
Q6A088,Dock3,0.0,0.0,0.0,0.0,0.0,0.0,30.479948339730644,0.0,0.0,0.0,0.0,0.0
Q6A0A1,mKIAA0224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.315824247350726,0.0
Q6A0A2,Larp4b,36.37886131386551,95.62384120293291,121.68004941116533,138.10504712369766,150.64783111817533,126.43201101042615,95.72219951492461,25.5916582597997,161.340943258091,107.40554135671992,25.406653961544357,91.84845559615867
Q6A0A9,FAM120A,428.6750068976728,457.9370317724246,257.00751898884124,514.6629077119404,413.55159738619705,292.9416405158574,284.71100019482003,139.15683179092187,223.72135532997913,284.6359099608551,275.8462041536519,362.17829341741
Q6A0D1,Emc2,44.96669150603761,56.343206521822054,96.67033153559657,49.692428405693995,80.97560279561128,57.735844216359375,65.91090211390619,44.3867090194063,80.01825839612239,80.38056772574438,47.215545332006506,52.85784298300341
Q6A0D4,Rftn1,106.6985538210871,90.69849428032246,158.02727284062163,36.15523671322614,66.20594424179447,80.53773241758162,20.328860741242096,82.63535519827778,107.48303187554943,73.54971548812934,34.766559096847686,59.75673086575121
Q6A0D9,Gnpda1,56.07561025705614,60.1203781564547,46.81763239724129,34.37579050497833,21.107455239527642,17.856575248483345,63.72028804323055,64.13296649020408,81.391034632831,50.077428403394165,31.122258338285025,48.95148875562867
Q6AXC6,Ddx11,0.0,7.762098669729838,0.0,0.0,86.3512198614585,0.0,44.46387417412734,0.0,72.34537860885511,0.0,0.0,0.0
Q6AXD2,Abi2,23.920781279557325,61.03607893066471,74.16373871451758,80.77352008243645,44.95901613500751,27.291189961921866,33.978574336033496,0.0,0.0,103.86100603509682,40.87808700040156,58.656791716572116
Q6AZA6,Sox11,0.0,0.0,0.0,0.0,127.71861788500644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6DG52,Churc1,0.0,0.0,54.05387486607717,0.0,0.0,21.101878733699415,29.595035936794098,0.0,43.40723065812716,0.0,28.114228298248353,32.024460526662956
Q6DI78,Eif4g3,87.66792398125128,108.21173578068719,142.51207126043954,96.27622206676301,124.87381298266804,92.02956043778502,138.4531016633648,0.0,67.03751161892768,113.98249571164624,145.4673981833783,139.32136088732346
Q6DID3,Scaf8,34.3113105457041,48.62124669202637,86.93980001761307,31.386342056116757,103.95770600644298,64.76341890165767,62.21747599939725,69.26747911794047,49.82001731229798,65.63880569808974,56.60883390743782,75.48997702890013
Q6DID5,Mum1,18.05223210224779,38.64502165166615,35.91917242532368,0.0,0.0,37.2288207173338,24.452403929765747,0.0,41.600639797188876,19.27100365322491,30.931572644493357,102.82800964040447
Q6DID7,Wls,11.916181105418291,0.0,0.0,0.0,0.0,0.0,43.6399871122104,0.0,0.0,32.06462482250227,0.0,0.0
Q6DVA0,Lemd2,86.8067742789127,58.12738444920975,51.617295574717616,45.819917530732795,78.93435670698541,59.55377827191217,67.98740873929297,86.05277636367042,69.541209816074,70.02160476031082,29.810143381001893,46.83882188363646
Q6F4J1,Tubg1,77.36006389692012,78.26528453731952,165.15204294048536,81.97181601260083,63.482613882277185,53.96391393366941,71.45479620968065,61.618119301268884,80.37337097462861,114.52970137034202,87.11137787682456,102.749183610591
Q6GQT9,Nomo1,196.6623955670183,240.0087455362015,209.7624061992443,303.7050927618182,162.32909810206618,260.4013255174199,455.96206605233107,67.14921840359882,315.2359990522634,110.5758159585047,168.0401046931484,129.40639105709772
Q6GQX2,Nckap5l,0.0,0.0,0.0,0.0,0.0,16.96931143932909,0.0,0.0,0.0,0.0,0.0,0.0
Q6GSS7,Hist2h2aa1,128.36542132641372,101.37951074143322,74.34032754404619,84.68672688060396,158.84396237210618,82.69594151043277,520.7510542939764,83.96041803583863,316.4010941941533,22.178629234321544,49.66061408829599,119.26053100103266
Q6GT24,Prdx6,1427.2488528719186,1226.9321894934012,1457.8656891774979,1385.6562227594031,706.8649248654224,1036.301184495513,810.7253861179272,1237.5420194310952,776.5872216727087,712.8421568530224,736.17286121052,386.2179643877563
Q6GU28,Meis2,121.71825344347221,0.0,99.2221770488104,71.81725854631975,0.0,65.18104864601094,0.0,0.0,0.0,110.6588672218835,81.41538963883477,88.6401853375482
Q6GV12,Kdsr,56.704798283625074,53.66003603598665,68.86880616063235,35.58415216802234,19.69797927673686,57.44806766741889,41.58669137635561,0.0,44.772710263256286,48.17392025249803,41.46230117821678,37.81169146566778
Q6GYP7,Ralgapa1,39.49556200102496,54.818329588544174,0.0,0.0,0.0,12.278190648210227,45.29629010675298,0.0,0.0,76.11225295188046,23.494802220486363,14.74833631668192
Q6IE82,Jade3,38.16129135459342,43.81501032923752,73.64403556782065,9.07565566871376,0.0,16.379076212656898,0.0,0.0,67.12955502775772,0.0,44.920431928763705,76.61399572317208
Q6IFZ8,Gm5414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.98462441894355,0.0,94.06499104924542,0.0,0.0
Q6IME9,Krt72,59.20121805656146,0.0,0.0,39.48960264199524,195.60846370110667,125.99759927165088,79.81274051209175,451.77861485722303,191.267257447645,247.13667325320463,67.20858852443085,66.39480447754302
Q6IQZ1,Ddx54,22.771976542476647,53.51544083446437,52.64765635263642,17.387810062382044,25.234035854291566,39.49154498585551,66.20278201869624,0.0,119.52093012098346,0.0,29.443427560005553,43.19032207363457
Q6IQZ4,Ctr9,128.60521832296064,288.35102691622785,262.4142258943908,95.24453213789167,143.55250452760015,151.56132940349866,158.14921981616087,77.73028894555429,237.28887724160472,189.2406487156275,114.74756462410726,183.18362207582112
Q6IR43,Akap12,0.0,0.0,0.0,0.0,562.056788451747,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Q6IRT4,Eif3f,266.9025924240774,295.97818048976785,261.21770979223095,259.2222107640355,286.9527334870703,326.064572716213,280.1396579796019,183.92892560182824,312.483729144444,238.13049110049997,247.91604429594744,277.216953515895
Q6IRU2,Tpm4,17.765381424603635,0.0,7.648535658563079,93.06590973640219,167.56648453879168,16.639434670870518,26.934376139305552,0.0,0.0,0.0,39.549030513366624,41.76524204566575
Q6IS27,Pdxp,458.8650233090488,411.4560233542309,504.45991439598674,435.9865384333053,382.22404536459544,286.06763435770097,321.001773735018,635.765495754149,601.6760308194224,459.6431650073828,197.62745093602805,324.9242952408339
Q6IS37,Fam63a,93.23824336214287,78.34726294242137,46.48358595152348,13.572765499652572,0.0,31.485777401675566,24.894297348496746,47.93603621217667,81.99010383863036,88.37372944886197,60.25873262102916,39.25856918350737
Q6KAM0,Ubxn6,78.35594648716817,56.5376085819644,115.60613068142662,13.71529358370804,0.0,58.34773631392531,55.79286246365147,10.442581686030723,0.0,253.05749958016844,124.95123927632262,148.9731248675278
Q6KAS7,Zfp521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.93006829621137,0.0
Q6KAU1,Trabd,36.06732071335887,21.542284401686466,10.485039314523448,51.898061032364446,0.0,49.63869849167317,49.6676942217163,0.0,42.060387354500754,52.32700425537146,20.514354441308654,25.243170327649786
Q6LAF6,Ctsb,219.3879589846798,132.27440797548985,156.01395125199238,110.67757598814451,116.87495827839486,74.53137238985758,121.96728565460761,112.24497796034018,86.6438442952292,111.36444409011085,78.59975868569735,117.10363714888135
Q6LDL0,B4galt1,0.0,0.0,0.0,0.0,0.0,0.0,29.196083517458593,56.739853868610695,0.0,0.0,0.0,0.0
Q6NS45,Ccdc66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.39492860463088,0.0,0.0,0.0
Q6NS46,Pdcd11,186.2636402875196,234.6001864627286,198.4398051362102,273.51858889383584,203.2272958248646,383.4587495310465,445.7992614827245,155.57203135857912,502.6419951560787,123.8968194600941,204.68055569064484,252.50437848781178
Q6NSP9,Hmga2,105.98134247301816,26.887179893431423,0.0,0.0,41.82963443433242,33.846396915642764,16.677348552897666,90.53034132713368,0.0,48.39466196267985,15.386039240587777,22.150224103655255
Q6NSQ7,Ltv1,41.954501738354814,53.568295675860355,27.614698732175704,0.0,9.726412776450967,69.87951493190417,85.60992263396403,0.0,123.69748638555325,29.68840188213674,54.71662977267548,109.83634684542234
